Sensor ID,Timestamp,pH,Dissolved Oxygen,CO2 Levels,Turbidity
2,2025-01-27 22:25:48,8.92,7.4,0.88,4.93
8,2025-01-27 22:26:48,7.04,8.12,0.33,1.51
2,2025-01-27 22:27:48,8.07,7.28,0.27,0.7
3,2025-01-27 22:28:48,6.28,6.85,0.57,0.93
6,2025-01-27 22:29:48,8.03,7.2,0.45,4.2
1,2025-01-27 22:30:48,8.4,7.28,0.13,4.72
4,2025-01-27 22:31:48,7.09,5.47,0.19,0.51
3,2025-01-27 22:32:48,8.32,9.75,0.36,0.15
1,2025-01-27 22:33:48,6.73,9.02,0.59,4.37
9,2025-01-27 22:34:48,6.03,7.14,0.13,2.95
1,2025-01-27 22:35:48,6.87,6.61,0.28,2.32
3,2025-01-27 22:36:48,6.31,7.74,0.37,1.8
9,2025-01-27 22:37:48,7.21,6.41,0.27,1.88
5,2025-01-27 22:38:48,8.96,6.88,0.67,4.34
9,2025-01-27 22:39:48,8.37,7.5,0.75,3.06
5,2025-01-27 22:40:48,7.28,5.33,0.74,3.72
2,2025-01-27 22:41:48,8.01,7.1,0.52,0.55
4,2025-01-27 22:42:48,8.03,5.36,0.33,0.83
5,2025-01-27 22:43:48,8.1,5.38,0.81,4.11
2,2025-01-27 22:44:48,6.53,5.97,0.12,0.29
10,2025-01-27 22:45:48,6.2,5.44,0.58,3.23
6,2025-01-27 22:46:48,6.51,8.08,0.51,3.08
8,2025-01-27 22:47:48,6.1,9.7,0.95,2.75
9,2025-01-27 22:48:48,7.43,9.79,0.81,3.88
9,2025-01-27 22:49:48,8.18,8.83,0.31,4.28
9,2025-01-27 22:50:48,7.59,7.85,0.87,4.64
5,2025-01-27 22:51:48,6.7,7.58,0.48,1.33
2,2025-01-27 22:52:48,8.42,9.02,0.91,2.15
9,2025-01-27 22:53:48,6.66,9.72,0.27,3.68
1,2025-01-27 22:54:48,8.87,8.6,0.34,0.48
3,2025-01-27 22:55:48,8.77,8.33,0.34,3.27
6,2025-01-27 22:56:48,8.24,8.77,0.19,4.84
8,2025-01-27 22:57:48,7.01,6.13,0.52,1.07
3,2025-01-27 22:58:48,6.69,6.94,0.62,3.53
8,2025-01-27 22:59:48,6.23,9.17,0.42,1.59
1,2025-01-27 23:00:48,7.48,9.54,0.16,0.41
5,2025-01-27 23:01:48,8.59,8.2,0.63,1.41
1,2025-01-27 23:02:48,7.43,9.12,0.91,1.51
9,2025-01-27 23:03:48,8.11,8.64,0.41,3.54
9,2025-01-27 23:04:48,7.36,5.98,0.78,3.25
8,2025-01-27 23:05:48,7.56,7.94,0.51,3.76
8,2025-01-27 23:06:48,6.58,6.34,0.22,3.38
7,2025-01-27 23:07:48,7.96,8.09,0.79,1.66
1,2025-01-27 23:08:48,6.39,9.64,0.33,3.27
9,2025-01-27 23:09:48,6.76,9.36,0.72,0.74
1,2025-01-27 23:10:48,8.09,5.5,0.86,0.64
2,2025-01-27 23:11:48,6.17,6.92,0.46,2.58
5,2025-01-27 23:12:48,8.31,6.61,0.28,3.6
7,2025-01-27 23:13:48,7.0,8.57,0.42,2.6
9,2025-01-27 23:14:48,6.18,5.22,0.7,2.68
4,2025-01-27 23:15:48,8.63,8.51,0.59,1.27
1,2025-01-27 23:16:48,8.39,8.54,0.88,2.08
5,2025-01-27 23:17:48,6.52,7.33,0.82,1.31
9,2025-01-27 23:18:48,8.64,6.84,0.42,1.66
2,2025-01-27 23:19:48,8.97,7.39,0.71,0.22
10,2025-01-27 23:20:48,8.33,6.7,0.62,1.08
8,2025-01-27 23:21:48,8.49,6.56,0.18,2.87
10,2025-01-27 23:22:48,7.44,5.75,0.25,3.08
6,2025-01-27 23:23:48,6.55,8.34,0.51,2.25
6,2025-01-27 23:24:48,6.46,6.6,0.66,3.51
10,2025-01-27 23:25:48,6.23,8.43,0.7,0.84
4,2025-01-27 23:26:48,8.78,9.73,0.65,3.88
1,2025-01-27 23:27:48,7.22,6.18,0.88,4.9
9,2025-01-27 23:28:48,7.39,7.26,0.24,3.98
3,2025-01-27 23:29:48,6.22,6.78,0.77,2.2
1,2025-01-27 23:30:48,6.54,8.79,0.49,0.4
6,2025-01-27 23:31:48,7.79,9.3,0.19,0.83
9,2025-01-27 23:32:48,8.41,5.62,0.81,4.37
4,2025-01-27 23:33:48,6.46,5.42,0.97,2.48
7,2025-01-27 23:34:48,6.12,9.48,0.78,0.11
1,2025-01-27 23:35:48,6.91,5.02,0.35,2.44
4,2025-01-27 23:36:48,6.05,5.12,0.31,2.06
5,2025-01-27 23:37:48,8.82,8.79,0.23,2.84
9,2025-01-27 23:38:48,8.63,7.13,0.73,3.02
8,2025-01-27 23:39:48,8.97,7.75,0.71,0.93
6,2025-01-27 23:40:48,8.55,8.92,0.14,4.29
9,2025-01-27 23:41:48,6.69,9.63,0.97,0.95
4,2025-01-27 23:42:48,8.23,6.12,0.58,4.93
7,2025-01-27 23:43:48,7.38,9.63,0.62,2.57
10,2025-01-27 23:44:48,6.55,7.16,0.22,4.84
4,2025-01-27 23:45:48,8.01,9.69,0.19,1.3
10,2025-01-27 23:46:48,6.26,7.46,0.63,0.86
9,2025-01-27 23:47:48,7.2,5.12,0.81,1.7
7,2025-01-27 23:48:48,8.86,6.6,0.45,4.19
8,2025-01-27 23:49:48,7.62,7.23,0.77,4.51
10,2025-01-27 23:50:48,8.13,7.07,0.34,3.16
10,2025-01-27 23:51:48,6.28,8.33,0.11,2.71
1,2025-01-27 23:52:48,8.1,6.95,0.96,3.45
6,2025-01-27 23:53:48,6.82,5.74,0.94,1.62
9,2025-01-27 23:54:48,8.32,8.85,0.25,1.86
9,2025-01-27 23:55:48,6.61,7.85,0.5,1.55
7,2025-01-27 23:56:48,8.61,7.7,0.13,4.87
6,2025-01-27 23:57:48,7.92,8.02,0.78,0.27
1,2025-01-27 23:58:48,6.22,9.9,0.56,2.68
4,2025-01-27 23:59:48,6.27,5.63,0.88,3.2
1,2025-01-28 00:00:48,8.09,7.15,0.54,2.16
5,2025-01-28 00:01:48,8.14,9.03,0.88,1.05
3,2025-01-28 00:02:48,7.73,6.53,0.18,4.89
7,2025-01-28 00:03:48,6.1,8.87,0.26,2.39
2,2025-01-28 00:04:48,6.51,5.76,0.51,2.61
6,2025-01-28 00:05:48,7.57,8.89,0.86,3.83
9,2025-01-28 00:06:48,8.08,7.52,0.71,1.41
9,2025-01-28 00:07:48,8.61,7.49,0.46,3.05
2,2025-01-28 00:08:48,7.51,8.74,0.49,0.13
2,2025-01-28 00:09:48,8.21,7.56,1.0,0.77
7,2025-01-28 00:10:48,6.16,8.33,0.17,4.22
10,2025-01-28 00:11:48,8.16,8.07,0.81,4.02
7,2025-01-28 00:12:48,7.6,6.21,0.61,3.76
8,2025-01-28 00:13:48,6.35,9.07,0.96,2.72
7,2025-01-28 00:14:48,6.86,7.54,0.87,3.01
4,2025-01-28 00:15:48,7.24,9.01,0.81,0.12
2,2025-01-28 00:16:48,6.35,5.14,0.8,1.17
2,2025-01-28 00:17:48,7.55,9.48,0.81,0.46
1,2025-01-28 00:18:48,6.84,7.57,0.87,0.27
6,2025-01-28 00:19:48,6.19,8.89,0.98,3.3
4,2025-01-28 00:20:48,8.11,6.28,0.87,1.05
3,2025-01-28 00:21:48,8.64,9.5,0.41,3.69
2,2025-01-28 00:22:48,6.77,5.33,0.55,2.3
5,2025-01-28 00:23:48,8.97,5.86,0.27,1.63
8,2025-01-28 00:24:48,7.58,5.24,0.64,4.29
9,2025-01-28 00:25:48,8.42,9.01,0.4,4.4
8,2025-01-28 00:26:48,9.0,8.46,0.73,0.58
8,2025-01-28 00:27:48,8.8,5.96,0.45,0.89
7,2025-01-28 00:28:48,8.99,10.0,0.63,1.03
7,2025-01-28 00:29:48,6.34,5.45,0.64,0.19
9,2025-01-28 00:30:48,8.57,6.91,0.37,1.48
10,2025-01-28 00:31:48,6.75,8.61,0.32,4.22
3,2025-01-28 00:32:48,8.44,5.45,0.3,3.73
1,2025-01-28 00:33:48,7.86,6.63,0.48,2.91
4,2025-01-28 00:34:48,6.54,8.22,0.39,4.82
6,2025-01-28 00:35:48,6.71,8.89,0.59,3.32
9,2025-01-28 00:36:48,8.05,8.06,0.9,2.64
10,2025-01-28 00:37:48,6.91,6.88,0.22,0.75
8,2025-01-28 00:38:48,8.58,5.97,0.99,1.3
5,2025-01-28 00:39:48,6.8,7.59,0.68,2.7
8,2025-01-28 00:40:48,7.84,7.16,0.8,4.8
3,2025-01-28 00:41:48,6.43,6.85,0.3,3.79
8,2025-01-28 00:42:48,7.61,7.09,0.43,0.96
4,2025-01-28 00:43:48,6.72,8.92,0.73,0.43
5,2025-01-28 00:44:48,8.9,9.78,0.82,0.44
10,2025-01-28 00:45:48,6.31,5.32,0.59,0.51
1,2025-01-28 00:46:48,6.87,6.21,0.37,2.78
1,2025-01-28 00:47:48,7.51,9.31,0.83,2.8
10,2025-01-28 00:48:48,8.78,8.22,0.64,2.57
6,2025-01-28 00:49:48,6.63,6.32,0.68,3.21
3,2025-01-28 00:50:48,7.1,5.0,0.43,0.98
3,2025-01-28 00:51:48,7.69,6.79,0.97,1.68
10,2025-01-28 00:52:48,7.1,8.29,0.18,1.92
3,2025-01-28 00:53:48,6.32,9.42,0.18,2.9
8,2025-01-28 00:54:48,7.89,9.71,0.12,3.66
2,2025-01-28 00:55:48,8.55,9.21,0.78,0.78
2,2025-01-28 00:56:48,6.62,7.08,0.18,1.48
3,2025-01-28 00:57:48,8.83,8.33,0.96,4.48
9,2025-01-28 00:58:48,7.73,5.15,0.39,1.53
8,2025-01-28 00:59:48,6.15,7.61,0.53,0.99
3,2025-01-28 01:00:48,7.08,5.14,0.38,0.39
1,2025-01-28 01:01:48,8.22,6.17,0.79,3.55
6,2025-01-28 01:02:48,7.33,8.62,0.7,3.95
9,2025-01-28 01:03:48,6.6,7.51,0.43,2.73
3,2025-01-28 01:04:48,7.38,8.97,0.3,3.01
1,2025-01-28 01:05:48,6.45,8.77,0.97,4.96
10,2025-01-28 01:06:48,7.73,6.43,0.62,2.23
7,2025-01-28 01:07:48,6.24,7.6,0.91,1.35
2,2025-01-28 01:08:48,6.08,7.57,0.76,3.78
4,2025-01-28 01:09:48,7.6,9.86,0.79,2.3
4,2025-01-28 01:10:48,6.91,7.96,0.77,2.8
9,2025-01-28 01:11:48,7.19,5.26,0.98,1.45
6,2025-01-28 01:12:48,6.73,5.03,0.34,1.37
8,2025-01-28 01:13:48,6.76,8.79,0.5,1.2
4,2025-01-28 01:14:48,7.44,5.62,0.58,4.14
9,2025-01-28 01:15:48,6.54,7.26,0.82,1.87
5,2025-01-28 01:16:48,7.4,8.82,0.83,1.14
3,2025-01-28 01:17:48,8.66,5.83,0.22,1.28
1,2025-01-28 01:18:48,6.61,9.6,0.86,3.18
8,2025-01-28 01:19:48,7.09,8.11,0.69,3.45
6,2025-01-28 01:20:48,7.61,8.89,0.97,0.95
3,2025-01-28 01:21:48,7.33,8.44,0.47,1.48
4,2025-01-28 01:22:48,8.7,8.8,0.83,2.04
1,2025-01-28 01:23:48,7.03,8.94,0.19,4.8
2,2025-01-28 01:24:48,8.85,5.05,0.91,2.06
10,2025-01-28 01:25:48,7.99,7.24,0.45,0.39
6,2025-01-28 01:26:48,8.53,8.32,0.72,4.17
2,2025-01-28 01:27:48,8.9,5.92,0.41,3.86
7,2025-01-28 01:28:48,8.79,7.44,0.86,1.4
5,2025-01-28 01:29:48,6.14,5.27,0.69,0.18
7,2025-01-28 01:30:48,8.96,10.0,0.57,2.29
7,2025-01-28 01:31:48,8.55,8.11,0.68,3.63
3,2025-01-28 01:32:48,8.38,6.41,0.44,1.7
9,2025-01-28 01:33:48,8.63,6.76,0.46,4.93
5,2025-01-28 01:34:48,8.28,5.12,0.31,0.4
4,2025-01-28 01:35:48,6.96,6.5,0.53,0.34
2,2025-01-28 01:36:48,8.15,7.38,0.93,1.39
3,2025-01-28 01:37:48,8.83,9.33,0.4,2.01
1,2025-01-28 01:38:48,6.91,6.0,0.59,1.33
7,2025-01-28 01:39:48,6.43,6.14,0.96,0.34
10,2025-01-28 01:40:48,8.79,9.49,0.76,2.42
9,2025-01-28 01:41:48,8.69,5.86,0.57,4.55
2,2025-01-28 01:42:48,8.0,9.69,0.33,3.62
7,2025-01-28 01:43:48,6.02,6.13,0.67,4.37
9,2025-01-28 01:44:48,8.86,9.62,0.23,0.48
5,2025-01-28 01:45:48,8.21,8.49,0.53,4.83
10,2025-01-28 01:46:48,6.31,6.62,0.96,2.16
6,2025-01-28 01:47:48,8.0,8.94,0.16,3.06
7,2025-01-28 01:48:48,8.25,6.64,0.8,4.2
9,2025-01-28 01:49:48,6.57,6.68,0.63,3.68
2,2025-01-28 01:50:48,6.33,5.17,0.33,2.36
5,2025-01-28 01:51:48,8.08,7.21,0.27,2.05
9,2025-01-28 01:52:48,6.22,7.57,0.24,3.92
5,2025-01-28 01:53:48,7.43,9.24,0.32,1.95
5,2025-01-28 01:54:48,6.7,7.83,0.2,3.01
8,2025-01-28 01:55:48,7.23,6.73,0.78,1.39
9,2025-01-28 01:56:48,8.68,8.52,0.43,0.12
6,2025-01-28 01:57:48,6.55,5.54,0.98,0.72
10,2025-01-28 01:58:48,7.31,7.35,0.39,3.94
8,2025-01-28 01:59:48,6.91,8.97,0.46,0.23
4,2025-01-28 02:00:48,6.98,7.77,0.35,1.57
10,2025-01-28 02:01:48,6.46,9.46,0.85,3.01
10,2025-01-28 02:02:48,7.5,5.98,0.73,1.68
10,2025-01-28 02:03:48,6.78,9.88,0.91,1.52
8,2025-01-28 02:04:48,8.88,9.98,0.46,4.0
2,2025-01-28 02:05:48,8.8,7.96,0.61,2.69
7,2025-01-28 02:06:48,6.22,9.3,0.27,1.09
10,2025-01-28 02:07:48,8.84,7.65,0.53,1.64
9,2025-01-28 02:08:48,6.39,9.21,0.49,1.68
1,2025-01-28 02:09:48,6.49,7.98,0.21,1.06
9,2025-01-28 02:10:48,8.38,6.53,0.88,3.81
9,2025-01-28 02:11:48,7.57,5.69,0.41,1.34
1,2025-01-28 02:12:48,6.45,9.07,0.15,2.93
2,2025-01-28 02:13:48,8.51,7.22,0.19,0.33
7,2025-01-28 02:14:48,7.15,5.1,0.23,3.54
4,2025-01-28 02:15:48,7.07,8.07,0.78,2.35
1,2025-01-28 02:16:48,8.45,8.64,0.25,3.09
6,2025-01-28 02:17:48,8.07,6.49,0.27,2.89
1,2025-01-28 02:18:48,6.68,8.06,0.92,4.67
5,2025-01-28 02:19:48,6.51,8.61,0.81,2.98
10,2025-01-28 02:20:48,9.0,9.75,0.15,0.71
9,2025-01-28 02:21:48,7.29,7.47,0.99,2.16
4,2025-01-28 02:22:48,7.69,6.18,0.43,1.01
6,2025-01-28 02:23:48,8.46,5.41,0.23,0.19
6,2025-01-28 02:24:48,8.94,7.21,0.7,1.53
5,2025-01-28 02:25:48,8.71,8.07,0.52,2.07
2,2025-01-28 02:26:48,7.58,7.66,0.65,3.18
2,2025-01-28 02:27:48,8.66,8.88,0.7,2.08
1,2025-01-28 02:28:48,6.0,9.64,0.11,4.52
5,2025-01-28 02:29:48,7.73,7.71,0.63,1.28
8,2025-01-28 02:30:48,6.55,7.22,0.37,1.96
9,2025-01-28 02:31:48,6.52,8.97,0.14,0.48
8,2025-01-28 02:32:48,7.45,9.82,0.55,3.73
6,2025-01-28 02:33:48,6.38,5.22,0.45,3.44
5,2025-01-28 02:34:48,6.82,7.59,0.63,3.07
8,2025-01-28 02:35:48,6.09,5.14,0.4,3.79
1,2025-01-28 02:36:48,6.8,8.32,0.19,5.0
10,2025-01-28 02:37:48,7.24,8.74,0.98,3.49
1,2025-01-28 02:38:48,8.0,8.12,0.61,2.48
9,2025-01-28 02:39:48,7.39,5.8,0.78,4.1
1,2025-01-28 02:40:48,6.65,6.16,0.75,0.35
7,2025-01-28 02:41:48,7.4,6.12,0.36,2.17
1,2025-01-28 02:42:48,7.46,8.73,0.3,3.64
3,2025-01-28 02:43:48,8.47,5.99,0.28,3.04
10,2025-01-28 02:44:48,6.4,9.51,0.77,4.68
4,2025-01-28 02:45:48,7.54,8.19,0.23,1.8
8,2025-01-28 02:46:48,7.29,6.73,0.24,4.43
3,2025-01-28 02:47:48,8.94,9.99,0.83,2.78
1,2025-01-28 02:48:48,8.85,9.46,0.82,0.36
1,2025-01-28 02:49:48,7.54,6.31,0.43,4.64
1,2025-01-28 02:50:48,6.95,5.05,0.63,0.59
3,2025-01-28 02:51:48,8.89,6.82,0.65,3.93
4,2025-01-28 02:52:48,7.84,9.02,0.77,0.32
4,2025-01-28 02:53:48,7.74,6.26,0.83,4.06
9,2025-01-28 02:54:48,6.75,9.33,0.11,2.35
10,2025-01-28 02:55:48,9.0,8.34,0.58,0.44
4,2025-01-28 02:56:48,8.84,5.31,0.62,4.77
8,2025-01-28 02:57:48,7.33,9.35,0.53,4.77
7,2025-01-28 02:58:48,8.7,9.01,0.23,2.63
3,2025-01-28 02:59:48,7.8,8.79,0.99,2.85
3,2025-01-28 03:00:48,7.15,9.79,0.17,2.6
6,2025-01-28 03:01:48,6.55,9.3,0.69,2.95
9,2025-01-28 03:02:48,7.35,7.07,0.43,0.77
7,2025-01-28 03:03:48,6.78,7.83,0.41,1.57
10,2025-01-28 03:04:48,7.97,7.09,0.18,1.3
9,2025-01-28 03:05:48,6.79,6.96,0.7,2.27
8,2025-01-28 03:06:48,6.85,7.01,0.52,0.36
6,2025-01-28 03:07:48,8.22,7.99,0.26,2.67
9,2025-01-28 03:08:48,8.33,8.89,0.46,2.09
3,2025-01-28 03:09:48,6.87,5.31,0.98,0.78
6,2025-01-28 03:10:48,6.43,9.62,0.29,4.96
10,2025-01-28 03:11:48,7.12,5.02,0.37,1.14
4,2025-01-28 03:12:48,6.33,6.24,0.38,4.75
8,2025-01-28 03:13:48,7.6,5.81,0.55,1.56
2,2025-01-28 03:14:48,6.81,8.08,0.12,2.26
5,2025-01-28 03:15:48,7.17,6.26,0.32,1.53
1,2025-01-28 03:16:48,6.15,7.35,0.7,1.76
2,2025-01-28 03:17:48,7.7,5.5,0.92,4.37
8,2025-01-28 03:18:48,8.92,5.77,0.85,2.98
6,2025-01-28 03:19:48,7.09,5.1,0.94,3.72
6,2025-01-28 03:20:48,7.49,7.32,0.45,1.26
3,2025-01-28 03:21:48,7.84,8.31,0.51,3.86
10,2025-01-28 03:22:48,6.32,9.03,0.38,4.37
2,2025-01-28 03:23:48,8.69,5.03,0.95,4.99
8,2025-01-28 03:24:48,6.53,9.24,0.16,2.45
2,2025-01-28 03:25:48,7.3,6.02,0.16,0.69
5,2025-01-28 03:26:48,7.24,7.57,0.78,4.8
3,2025-01-28 03:27:48,7.15,7.83,0.33,3.46
1,2025-01-28 03:28:48,8.71,9.31,0.85,3.59
5,2025-01-28 03:29:48,8.98,5.99,0.99,3.78
7,2025-01-28 03:30:48,8.19,9.74,0.81,3.31
4,2025-01-28 03:31:48,7.23,9.14,0.83,3.45
2,2025-01-28 03:32:48,6.57,9.47,0.47,4.71
3,2025-01-28 03:33:48,8.83,7.22,0.83,3.07
7,2025-01-28 03:34:48,7.0,9.67,0.99,4.41
5,2025-01-28 03:35:48,6.04,7.25,0.21,3.03
2,2025-01-28 03:36:48,7.06,8.76,0.15,0.15
7,2025-01-28 03:37:48,7.03,7.28,0.54,3.66
2,2025-01-28 03:38:48,8.92,7.59,0.87,1.39
6,2025-01-28 03:39:48,6.23,9.47,0.19,0.79
2,2025-01-28 03:40:48,6.72,5.29,0.51,4.47
10,2025-01-28 03:41:48,6.47,7.25,0.17,4.56
7,2025-01-28 03:42:48,6.38,7.22,0.18,2.57
6,2025-01-28 03:43:48,7.38,7.43,0.94,0.71
10,2025-01-28 03:44:48,7.35,8.12,0.71,3.65
9,2025-01-28 03:45:48,6.3,5.76,0.58,4.51
3,2025-01-28 03:46:48,7.64,8.01,0.98,0.34
7,2025-01-28 03:47:48,7.47,7.65,0.69,0.23
5,2025-01-28 03:48:48,7.14,7.3,0.11,4.14
10,2025-01-28 03:49:48,6.81,6.97,0.87,2.71
1,2025-01-28 03:50:48,7.49,7.74,0.95,3.54
10,2025-01-28 03:51:48,6.55,9.29,0.52,1.08
5,2025-01-28 03:52:48,8.57,9.98,0.91,3.34
8,2025-01-28 03:53:48,8.15,6.44,0.91,0.29
7,2025-01-28 03:54:48,6.92,5.51,0.71,1.34
8,2025-01-28 03:55:48,7.24,5.46,0.82,4.17
10,2025-01-28 03:56:48,8.34,6.78,0.39,2.39
1,2025-01-28 03:57:48,8.62,5.83,0.22,0.82
6,2025-01-28 03:58:48,6.41,5.55,0.82,0.2
3,2025-01-28 03:59:48,8.08,9.47,0.39,2.96
7,2025-01-28 04:00:48,7.55,9.45,0.26,2.14
7,2025-01-28 04:01:48,8.68,6.26,0.42,2.01
8,2025-01-28 04:02:48,8.12,5.99,0.19,3.99
8,2025-01-28 04:03:48,8.99,7.7,0.98,3.23
8,2025-01-28 04:04:48,7.61,8.49,0.73,4.44
10,2025-01-28 04:05:48,8.52,9.67,0.23,1.03
1,2025-01-28 04:06:48,8.7,9.6,0.65,2.7
7,2025-01-28 04:07:48,7.31,9.53,0.17,0.84
8,2025-01-28 04:08:48,7.38,9.83,0.8,1.34
8,2025-01-28 04:09:48,6.29,9.63,0.83,4.89
8,2025-01-28 04:10:48,8.49,9.97,0.36,0.53
2,2025-01-28 04:11:48,7.95,6.64,0.12,3.99
9,2025-01-28 04:12:48,6.58,5.02,0.53,1.26
3,2025-01-28 04:13:48,6.66,5.42,0.55,0.22
9,2025-01-28 04:14:48,8.82,8.47,0.88,3.58
2,2025-01-28 04:15:48,7.02,8.83,0.84,2.32
6,2025-01-28 04:16:48,7.67,7.03,0.92,0.67
10,2025-01-28 04:17:48,6.76,9.26,0.86,4.25
7,2025-01-28 04:18:48,8.68,7.58,0.53,0.56
1,2025-01-28 04:19:48,8.06,5.27,0.62,3.47
6,2025-01-28 04:20:48,8.2,9.72,0.17,0.27
8,2025-01-28 04:21:48,6.22,9.78,0.37,2.23
6,2025-01-28 04:22:48,8.25,7.01,0.47,0.71
3,2025-01-28 04:23:48,7.45,7.42,0.52,1.66
2,2025-01-28 04:24:48,7.83,8.15,0.2,3.02
6,2025-01-28 04:25:48,6.43,9.83,0.66,3.81
10,2025-01-28 04:26:48,6.83,6.52,0.44,3.09
4,2025-01-28 04:27:48,8.73,7.59,0.27,1.04
10,2025-01-28 04:28:48,6.2,6.04,0.88,1.42
2,2025-01-28 04:29:48,6.54,7.94,0.98,2.69
1,2025-01-28 04:30:48,8.59,5.78,0.53,2.87
8,2025-01-28 04:31:48,8.73,5.06,0.62,2.04
1,2025-01-28 04:32:48,7.35,8.69,0.38,0.77
1,2025-01-28 04:33:48,7.34,5.57,0.84,3.71
1,2025-01-28 04:34:48,6.33,5.97,0.31,0.21
5,2025-01-28 04:35:48,6.55,9.03,0.32,0.18
8,2025-01-28 04:36:48,7.64,6.98,0.24,3.97
4,2025-01-28 04:37:48,7.75,9.36,0.63,3.52
8,2025-01-28 04:38:48,6.93,8.08,0.78,1.37
10,2025-01-28 04:39:48,6.19,6.48,0.27,0.6
7,2025-01-28 04:40:48,6.64,8.11,0.86,4.64
8,2025-01-28 04:41:48,8.3,7.27,0.73,1.5
6,2025-01-28 04:42:48,7.35,9.47,0.4,4.73
5,2025-01-28 04:43:48,8.89,8.94,0.56,3.79
9,2025-01-28 04:44:48,6.39,8.88,0.93,2.26
6,2025-01-28 04:45:48,8.95,8.4,0.35,1.58
9,2025-01-28 04:46:48,6.47,5.25,0.76,2.44
8,2025-01-28 04:47:48,7.39,6.92,0.19,3.76
5,2025-01-28 04:48:48,7.64,9.93,0.3,4.29
3,2025-01-28 04:49:48,6.2,9.89,0.58,2.44
6,2025-01-28 04:50:48,6.4,6.95,0.53,0.78
6,2025-01-28 04:51:48,7.71,9.44,0.55,3.32
6,2025-01-28 04:52:48,8.9,9.59,0.2,4.08
8,2025-01-28 04:53:48,6.66,5.14,0.7,0.37
9,2025-01-28 04:54:48,8.08,6.39,0.66,4.21
10,2025-01-28 04:55:48,7.85,8.98,0.91,2.36
3,2025-01-28 04:56:48,8.64,8.9,0.11,0.77
4,2025-01-28 04:57:48,6.59,9.19,0.77,3.99
7,2025-01-28 04:58:48,8.6,5.38,0.47,3.31
7,2025-01-28 04:59:48,8.6,7.07,0.83,2.77
9,2025-01-28 05:00:48,8.86,7.63,0.42,1.33
5,2025-01-28 05:01:48,6.35,5.41,0.63,1.21
8,2025-01-28 05:02:48,6.79,7.59,0.25,1.64
7,2025-01-28 05:03:48,6.86,7.65,0.56,1.04
7,2025-01-28 05:04:48,8.07,7.53,0.33,3.38
9,2025-01-28 05:05:48,7.6,7.55,0.73,0.52
6,2025-01-28 05:06:48,6.28,9.46,0.57,4.66
8,2025-01-28 05:07:48,6.66,6.17,0.58,4.77
2,2025-01-28 05:08:48,7.66,9.88,0.89,4.34
7,2025-01-28 05:09:48,8.16,5.48,0.19,2.3
7,2025-01-28 05:10:48,8.97,7.02,0.75,1.55
4,2025-01-28 05:11:48,6.67,6.89,0.56,2.54
1,2025-01-28 05:12:48,7.55,6.94,0.37,3.4
5,2025-01-28 05:13:48,8.5,6.47,0.96,4.72
3,2025-01-28 05:14:48,6.89,7.7,0.85,0.15
7,2025-01-28 05:15:48,8.67,5.59,0.64,2.64
5,2025-01-28 05:16:48,8.52,9.64,0.15,1.3
4,2025-01-28 05:17:48,6.66,8.16,0.7,1.76
4,2025-01-28 05:18:48,6.11,7.2,0.84,3.07
8,2025-01-28 05:19:48,8.8,9.91,0.99,0.29
8,2025-01-28 05:20:48,6.33,8.39,0.94,1.04
1,2025-01-28 05:21:48,6.41,7.9,0.66,4.11
4,2025-01-28 05:22:48,8.64,7.72,0.71,1.4
10,2025-01-28 05:23:48,8.57,6.4,0.57,2.52
3,2025-01-28 05:24:48,7.08,7.84,0.6,4.53
10,2025-01-28 05:25:48,7.5,9.0,0.64,0.38
4,2025-01-28 05:26:48,6.13,8.44,0.51,1.66
9,2025-01-28 05:27:48,8.1,8.05,0.55,2.85
5,2025-01-28 05:28:48,8.92,6.04,0.62,1.19
3,2025-01-28 05:29:48,6.64,9.95,0.4,3.76
7,2025-01-28 05:30:48,8.86,8.93,0.43,2.31
10,2025-01-28 05:31:48,8.0,9.11,0.62,0.13
9,2025-01-28 05:32:48,8.84,9.83,0.51,4.94
1,2025-01-28 05:33:48,7.24,8.2,0.12,3.98
4,2025-01-28 05:34:48,6.35,9.89,0.82,0.36
3,2025-01-28 05:35:48,8.3,9.44,0.95,1.25
3,2025-01-28 05:36:48,8.86,7.86,0.71,0.34
7,2025-01-28 05:37:48,7.93,9.59,0.94,3.29
1,2025-01-28 05:38:48,8.03,5.19,0.8,4.85
4,2025-01-28 05:39:48,8.16,7.04,0.37,4.11
9,2025-01-28 05:40:48,7.11,5.67,0.65,4.78
7,2025-01-28 05:41:48,8.28,9.37,0.1,2.8
6,2025-01-28 05:42:48,7.8,9.75,0.42,1.81
5,2025-01-28 05:43:48,7.62,7.53,0.89,3.96
5,2025-01-28 05:44:48,6.96,5.61,0.64,2.71
6,2025-01-28 05:45:48,8.78,7.63,0.74,2.61
5,2025-01-28 05:46:48,8.23,9.87,0.34,1.06
2,2025-01-28 05:47:48,8.96,8.84,0.56,3.48
9,2025-01-28 05:48:48,6.95,8.93,0.88,4.42
9,2025-01-28 05:49:48,6.04,8.49,0.37,4.27
2,2025-01-28 05:50:48,8.8,9.64,0.32,4.34
9,2025-01-28 05:51:48,7.42,6.25,0.86,1.04
4,2025-01-28 05:52:48,7.65,6.78,0.98,1.35
9,2025-01-28 05:53:48,7.6,9.11,0.1,3.86
3,2025-01-28 05:54:48,7.9,8.63,0.14,1.59
