entry_id,sensor_id,timestamp,ph,dissolved_oxygen,carbon_dioxide_levels,turbidity
6091,2,2025-01-11 23:26:19,6.84,8.9,2.18,3.71
6092,2,2025-01-12 02:37:04,8.47,11.48,1.71,3.19
6093,2,2025-01-11 18:35:05,8.31,8.99,2.46,3.51
6094,2,2025-01-11 23:47:50,7.62,5.52,1.55,3.77
6095,1,2025-01-11 20:29:33,8.2,9.27,1.39,0.35
6096,1,2025-01-12 01:45:20,8.47,11.2,2.8,4.57
6097,1,2025-01-12 06:55:09,8.2,6.88,0.79,1.15
6098,2,2025-01-11 20:47:14,6.91,6.49,2.93,2.84
6099,3,2025-01-12 11:42:21,7.83,10.65,1.43,3.55
6100,1,2025-01-11 23:35:56,7.01,5.18,2.52,3.39
6101,1,2025-01-12 11:08:26,7.0,7.99,1.71,1.72
6102,2,2025-01-12 06:01:23,7.23,10.83,2.24,0.98
6103,1,2025-01-11 21:44:23,7.76,7.03,0.82,1.34
6104,3,2025-01-12 11:37:36,7.31,10.5,1.61,2.49
6105,3,2025-01-12 11:23:01,7.72,10.65,0.56,4.98
6106,1,2025-01-12 07:02:02,7.25,5.17,1.62,1.55
6107,2,2025-01-12 12:34:44,7.96,5.71,2.54,1.83
6108,2,2025-01-12 13:13:44,7.62,9.72,1.4,0.21
6109,3,2025-01-12 04:18:47,6.72,8.88,2.83,5.0
6110,3,2025-01-12 13:26:03,7.99,11.04,2.5,2.44
6111,3,2025-01-12 08:53:38,8.2,5.88,2.1,1.62
6112,3,2025-01-12 00:58:23,8.32,11.95,1.77,1.77
6113,1,2025-01-12 08:21:08,7.61,11.53,0.88,2.21
6114,2,2025-01-12 12:47:52,7.48,8.86,1.59,1.63
6115,1,2025-01-12 10:02:34,6.93,11.67,2.64,1.95
6116,2,2025-01-12 14:27:24,7.48,5.21,1.08,3.95
6117,3,2025-01-12 16:54:54,7.87,8.79,1.39,4.86
6118,3,2025-01-12 08:52:42,7.76,6.18,1.32,0.36
6119,1,2025-01-12 17:35:07,6.87,8.87,2.08,2.93
6120,1,2025-01-11 23:14:37,7.14,11.12,0.8,3.28
6121,3,2025-01-11 19:35:02,7.11,10.48,2.07,4.19
6122,2,2025-01-12 06:43:15,6.5,5.97,2.71,4.95
6123,3,2025-01-12 00:48:05,8.11,6.94,2.71,3.78
6124,3,2025-01-12 09:12:41,7.07,9.81,1.79,4.86
6125,3,2025-01-11 18:41:12,7.8,9.2,1.14,1.18
6126,2,2025-01-12 11:19:37,7.54,10.6,2.36,4.83
6127,3,2025-01-12 12:23:10,8.41,11.28,1.95,3.75
6128,3,2025-01-12 12:53:46,6.77,5.66,2.15,3.68
6129,1,2025-01-12 00:56:52,6.67,11.58,1.66,3.3
6130,3,2025-01-12 11:32:47,7.78,11.91,2.15,1.41
6131,2,2025-01-12 17:48:17,8.1,11.6,1.22,4.68
6132,1,2025-01-11 18:27:12,8.28,5.7,1.41,2.26
6133,1,2025-01-12 13:22:08,8.19,11.94,0.91,1.66
6134,3,2025-01-12 07:26:52,8.02,5.66,1.73,4.84
6135,3,2025-01-12 07:43:36,6.53,10.41,2.78,2.79
6136,2,2025-01-12 13:06:33,7.25,6.98,2.31,4.05
6137,2,2025-01-11 18:41:43,6.81,8.09,2.73,3.82
6138,3,2025-01-12 17:47:17,8.2,5.48,2.85,2.79
6139,1,2025-01-12 07:12:16,8.11,7.9,2.15,4.44
6140,3,2025-01-12 02:43:52,7.72,10.0,1.36,4.07
6141,1,2025-01-12 14:16:00,6.85,6.87,1.75,2.63
6142,1,2025-01-11 19:51:20,7.39,5.82,2.32,3.72
6143,3,2025-01-12 10:34:58,7.09,8.95,0.52,4.04
6144,2,2025-01-12 17:39:36,6.55,11.56,2.15,1.3
6145,3,2025-01-12 14:01:56,6.63,6.98,1.17,4.42
6146,2,2025-01-12 05:45:18,8.27,8.09,2.55,4.07
6147,2,2025-01-11 23:51:22,7.76,5.84,1.18,0.96
6148,3,2025-01-12 13:50:13,7.8,7.58,0.86,4.68
6149,3,2025-01-12 11:13:18,7.87,10.29,0.81,1.25
6150,1,2025-01-12 09:53:13,6.66,5.84,1.96,2.2
6151,1,2025-01-12 00:39:18,7.04,6.47,2.33,0.74
6152,2,2025-01-12 09:41:44,8.3,11.6,0.78,4.09
6153,2,2025-01-12 13:38:15,8.31,10.65,1.6,3.36
6154,3,2025-01-12 07:20:03,6.82,11.05,1.55,4.34
6155,2,2025-01-12 10:15:16,7.81,11.61,1.43,4.55
6156,1,2025-01-12 09:10:07,6.83,11.2,0.83,0.76
6157,1,2025-01-12 15:25:09,8.48,6.86,1.2,2.91
6158,1,2025-01-11 19:15:28,7.99,10.35,1.9,2.96
6159,2,2025-01-12 10:40:23,7.02,6.86,2.51,1.54
6160,2,2025-01-12 14:40:44,8.18,8.18,1.31,1.33
6161,3,2025-01-12 15:22:17,6.63,5.18,2.75,1.74
6162,1,2025-01-12 02:03:36,7.53,6.52,2.2,3.35
6163,3,2025-01-11 18:32:15,7.05,10.08,1.97,2.0
6164,3,2025-01-11 21:30:05,6.75,6.78,2.13,3.67
6165,3,2025-01-12 16:06:04,7.81,6.97,1.34,3.52
6166,1,2025-01-12 00:25:42,6.93,7.39,1.75,3.58
6167,2,2025-01-12 02:31:02,7.59,9.45,1.92,1.98
6168,2,2025-01-12 16:35:32,7.96,5.68,1.73,1.73
6169,2,2025-01-11 20:37:35,7.94,6.43,1.6,4.44
6170,2,2025-01-12 11:10:30,8.12,9.34,2.07,1.07
6171,1,2025-01-11 17:56:29,7.51,7.04,2.06,3.54
6172,1,2025-01-12 11:05:37,7.12,6.67,0.71,1.95
6173,2,2025-01-11 20:05:30,8.04,10.65,0.54,3.22
6174,3,2025-01-12 03:05:14,8.19,9.78,1.08,4.63
6175,2,2025-01-12 17:18:16,7.06,10.54,0.69,4.71
6176,2,2025-01-12 10:10:24,8.07,8.99,2.07,4.38
6177,1,2025-01-12 13:06:12,6.71,10.82,1.46,2.7
6178,3,2025-01-12 01:26:55,8.17,8.43,1.44,1.99
6179,3,2025-01-12 03:38:12,6.94,9.69,2.74,4.55
6180,1,2025-01-12 03:50:56,7.5,5.89,2.83,2.29
6181,2,2025-01-12 10:07:48,6.65,10.12,1.74,2.75
6182,3,2025-01-12 08:57:03,7.18,6.31,0.85,0.46
6183,1,2025-01-11 22:16:52,7.45,6.28,1.34,0.91
6184,1,2025-01-11 23:48:17,6.93,11.6,1.21,3.78
6185,2,2025-01-12 14:59:37,7.18,8.73,1.56,4.45
6186,2,2025-01-12 16:38:44,7.71,7.11,2.1,1.04
6187,1,2025-01-12 16:02:05,6.63,9.44,0.54,3.59
6188,3,2025-01-12 12:29:10,6.95,9.67,1.22,1.42
6189,3,2025-01-12 06:00:36,7.09,8.46,1.43,4.92
6190,3,2025-01-11 18:43:20,6.79,5.13,2.76,2.65
6191,1,2025-01-12 01:44:23,6.98,7.11,2.77,4.52
6192,2,2025-01-12 01:07:44,7.98,6.96,0.72,0.89
6193,1,2025-01-12 04:58:44,8.24,7.45,0.84,0.22
6194,2,2025-01-12 07:41:58,7.34,6.38,1.23,0.67
6195,1,2025-01-11 19:22:11,6.56,8.21,0.72,2.02
6196,3,2025-01-12 01:01:05,7.19,7.04,0.71,3.07
6197,1,2025-01-12 11:19:22,8.42,10.45,2.07,3.45
6198,2,2025-01-12 08:28:15,7.07,9.63,2.23,3.11
6199,2,2025-01-12 10:24:21,7.61,5.63,1.35,2.41
6200,1,2025-01-12 01:35:51,7.73,5.25,0.62,3.33
6201,2,2025-01-12 13:57:20,7.18,9.78,1.8,4.57
6202,2,2025-01-11 21:46:48,6.55,10.16,2.52,0.59
6203,1,2025-01-11 18:42:16,7.79,5.94,0.94,4.09
6204,2,2025-01-12 04:18:20,6.73,11.8,2.81,2.38
6205,1,2025-01-12 16:31:49,6.78,11.59,1.27,3.91
6206,2,2025-01-12 11:21:27,7.78,8.34,2.86,4.84
6207,1,2025-01-12 16:41:22,7.13,11.53,2.91,4.82
6208,2,2025-01-12 17:17:56,6.75,7.88,1.09,3.45
6209,1,2025-01-12 10:30:03,8.45,9.58,1.59,1.88
6210,2,2025-01-12 07:25:09,7.33,10.03,2.16,0.84
6211,3,2025-01-11 21:47:32,8.28,5.17,1.13,2.56
6212,2,2025-01-11 23:19:22,6.56,6.39,1.72,2.81
6213,2,2025-01-12 02:42:03,8.07,5.06,2.47,0.26
6214,1,2025-01-12 03:36:47,7.95,8.06,1.55,2.87
6215,1,2025-01-12 13:22:01,7.73,6.32,2.47,0.76
6216,3,2025-01-12 00:18:15,7.15,5.0,2.0,1.95
6217,1,2025-01-11 23:07:27,7.02,7.04,0.75,3.17
6218,2,2025-01-11 19:55:15,8.19,5.36,1.88,0.53
6219,1,2025-01-11 22:12:52,8.15,9.15,0.89,3.21
6220,1,2025-01-12 09:14:06,7.82,11.07,1.63,4.69
6221,2,2025-01-12 01:30:53,8.32,6.64,2.67,4.01
6222,3,2025-01-12 14:51:34,7.67,6.8,1.49,0.43
6223,3,2025-01-12 07:08:19,7.65,7.62,1.15,1.1
6224,3,2025-01-12 15:06:40,7.23,8.66,2.87,2.2
6225,3,2025-01-12 10:13:33,8.0,11.42,2.04,2.8
6226,2,2025-01-11 21:57:18,8.23,11.98,2.31,1.66
6227,1,2025-01-12 05:10:21,7.63,10.61,1.82,3.07
6228,2,2025-01-12 04:57:27,8.32,9.51,1.8,0.6
6229,3,2025-01-11 18:03:30,8.29,5.53,2.38,0.64
6230,2,2025-01-11 19:03:33,7.94,9.62,1.44,0.63
6231,2,2025-01-12 07:15:58,8.08,8.82,0.74,1.23
6232,1,2025-01-11 20:01:05,8.13,11.37,2.85,1.92
6233,2,2025-01-12 09:00:01,6.67,6.99,0.88,3.46
6234,3,2025-01-12 09:15:57,8.28,6.74,1.27,1.7
6235,1,2025-01-11 20:05:35,6.88,6.97,2.78,1.71
6236,3,2025-01-12 08:23:47,8.24,9.87,2.63,2.59
6237,2,2025-01-12 05:06:38,6.96,5.55,0.52,0.98
6238,1,2025-01-12 10:21:16,7.08,7.57,2.14,2.7
6239,3,2025-01-11 21:41:41,8.5,10.06,0.9,2.11
6240,2,2025-01-12 13:47:23,6.72,7.88,2.56,2.81
6241,1,2025-01-12 01:02:47,6.79,10.92,0.92,2.08
6242,1,2025-01-11 22:09:30,7.42,5.62,1.17,1.78
6243,1,2025-01-11 20:58:29,8.44,10.18,0.55,2.23
6244,3,2025-01-12 08:50:02,6.53,10.84,2.48,2.77
6245,2,2025-01-12 07:42:55,8.27,11.01,1.61,2.28
6246,2,2025-01-12 04:27:43,8.15,11.34,1.84,3.79
6247,1,2025-01-12 17:35:42,7.14,8.69,1.59,4.31
6248,1,2025-01-11 23:22:20,8.0,6.7,2.29,0.92
6249,2,2025-01-11 22:40:51,7.35,8.12,0.66,1.25
6250,2,2025-01-12 05:29:04,7.76,5.38,2.72,4.37
6251,1,2025-01-12 11:20:58,7.4,10.15,2.96,1.25
6252,2,2025-01-12 01:01:31,8.09,11.57,0.53,0.65
6253,2,2025-01-12 15:36:22,8.23,10.02,2.73,2.23
6254,1,2025-01-12 04:12:42,7.41,7.83,2.07,3.5
6255,1,2025-01-11 20:55:45,7.53,6.89,2.79,2.72
6256,3,2025-01-12 10:57:58,7.89,11.75,0.9,0.7
6257,1,2025-01-12 00:12:32,7.53,5.56,1.46,3.94
6258,1,2025-01-11 23:21:45,6.9,8.82,2.64,3.75
6259,1,2025-01-12 05:22:22,6.55,6.32,0.6,1.72
6260,2,2025-01-12 10:42:44,8.46,10.9,2.41,1.26
6261,2,2025-01-12 00:10:50,7.07,11.57,1.07,1.25
6262,1,2025-01-12 13:08:51,7.19,5.27,1.28,2.34
6263,2,2025-01-12 13:49:30,6.96,10.11,2.3,1.95
6264,3,2025-01-12 12:46:38,7.36,8.24,1.36,2.45
6265,3,2025-01-12 15:50:13,8.03,8.34,2.99,3.93
6266,1,2025-01-12 04:09:24,7.36,5.39,1.01,3.19
6267,1,2025-01-11 23:34:20,7.56,9.36,0.56,2.64
6268,1,2025-01-11 19:35:01,7.92,7.14,0.8,3.22
6269,2,2025-01-12 16:09:13,7.01,5.13,2.9,3.83
6270,1,2025-01-12 12:40:45,7.59,8.74,1.23,4.96
6271,1,2025-01-12 17:53:05,6.99,5.25,0.85,2.04
6272,2,2025-01-12 13:00:43,8.26,10.34,1.02,3.23
6273,1,2025-01-11 21:46:29,6.62,8.78,1.67,0.39
6274,2,2025-01-12 14:36:29,6.97,10.24,1.21,1.07
6275,3,2025-01-12 03:29:27,6.62,11.08,2.94,4.59
6276,1,2025-01-12 08:20:54,6.62,5.59,2.98,0.76
6277,2,2025-01-12 12:33:28,6.8,8.47,2.98,3.51
6278,2,2025-01-12 04:23:08,6.83,5.59,0.63,3.95
6279,2,2025-01-12 17:40:50,6.88,5.18,2.03,3.25
6280,2,2025-01-12 00:33:09,7.88,11.29,2.89,0.26
6281,1,2025-01-11 19:32:23,7.51,11.63,2.73,3.37
6282,2,2025-01-12 08:29:32,6.78,9.97,2.3,0.67
6283,3,2025-01-11 23:34:59,6.79,7.53,2.08,2.4
6284,1,2025-01-12 02:38:01,6.63,5.85,0.91,3.61
6285,2,2025-01-12 16:52:36,7.72,11.34,2.6,2.86
6286,1,2025-01-12 07:39:44,8.5,9.92,2.01,3.56
6287,2,2025-01-12 04:11:21,7.51,8.92,1.6,2.46
6288,3,2025-01-11 21:38:57,7.96,8.65,1.0,3.93
6289,1,2025-01-12 13:07:58,7.69,6.87,2.17,1.45
6290,2,2025-01-11 19:24:54,8.1,11.61,1.36,3.9
6291,2,2025-01-11 23:57:39,7.49,8.18,1.39,0.69
6292,2,2025-01-12 16:13:39,6.54,8.9,2.96,4.73
6293,1,2025-01-12 06:30:58,8.22,6.75,2.54,0.82
6294,1,2025-01-12 05:35:07,7.28,10.02,2.4,3.3
6295,1,2025-01-11 22:50:26,8.18,5.23,2.82,0.11
6296,2,2025-01-12 11:14:31,6.52,6.07,0.5,1.28
6297,3,2025-01-12 03:15:38,7.67,10.62,2.71,2.5
6298,3,2025-01-12 10:30:15,7.64,7.34,1.99,3.08
6299,3,2025-01-12 02:42:28,6.51,9.29,0.67,0.94
6300,2,2025-01-12 10:38:56,6.54,7.84,0.94,3.04
6301,3,2025-01-12 01:40:53,8.4,10.13,1.03,3.37
6302,3,2025-01-11 19:35:27,7.71,7.51,2.61,4.62
6303,2,2025-01-12 08:24:20,7.94,5.48,1.36,3.34
6304,1,2025-01-12 10:25:25,8.29,9.47,1.58,3.14
6305,3,2025-01-11 21:03:55,7.2,11.45,0.7,2.7
6306,1,2025-01-12 04:13:28,7.11,11.05,0.87,2.68
6307,2,2025-01-12 12:37:24,6.91,8.7,1.25,2.9
6308,2,2025-01-11 23:56:29,7.55,5.53,1.0,3.24
6309,3,2025-01-12 01:08:39,6.97,9.47,2.61,0.78
6310,3,2025-01-12 04:28:20,7.57,6.16,1.68,1.31
6311,2,2025-01-12 07:49:06,6.67,6.07,2.35,3.91
6312,2,2025-01-12 04:15:27,6.72,11.68,2.31,1.12
6313,3,2025-01-12 03:53:23,8.14,7.09,0.82,2.32
6314,1,2025-01-11 21:04:42,7.18,5.18,0.87,3.82
6315,1,2025-01-12 01:37:46,7.02,11.95,0.8,3.19
6316,3,2025-01-12 15:20:46,8.4,6.64,0.62,4.34
6317,2,2025-01-12 01:18:11,8.45,6.76,0.94,1.33
6318,1,2025-01-12 08:49:46,7.95,8.88,2.18,3.94
6319,3,2025-01-12 14:04:13,8.26,7.62,2.58,2.68
6320,3,2025-01-12 13:24:49,7.12,10.02,2.45,4.42
6321,2,2025-01-12 08:54:59,7.96,10.52,2.16,4.89
6322,3,2025-01-12 03:29:06,6.9,6.29,2.75,4.77
6323,2,2025-01-12 16:48:55,7.7,5.37,2.98,2.77
6324,1,2025-01-12 00:50:47,7.35,7.2,2.76,0.89
6325,2,2025-01-12 03:17:17,8.48,6.0,0.59,2.21
6326,2,2025-01-11 22:28:30,8.2,7.49,2.5,0.83
6327,1,2025-01-12 11:41:24,6.99,11.47,2.05,0.31
6328,1,2025-01-12 10:57:40,8.13,11.75,2.45,2.46
6329,1,2025-01-12 02:56:28,8.09,7.6,1.83,0.63
6330,1,2025-01-12 11:48:29,6.72,6.35,1.16,3.9
6331,2,2025-01-12 03:25:51,7.01,10.0,2.93,0.37
6332,1,2025-01-12 15:19:34,8.16,9.64,2.93,2.11
6333,3,2025-01-11 19:32:41,7.77,9.03,0.61,3.84
6334,3,2025-01-12 04:53:38,7.26,5.89,1.16,3.81
6335,3,2025-01-12 09:53:37,7.89,8.84,1.57,2.31
6336,2,2025-01-12 09:44:42,8.24,9.83,2.96,0.5
6337,1,2025-01-11 22:00:24,8.19,5.34,1.54,1.82
6338,2,2025-01-12 01:02:14,8.18,5.44,1.56,2.25
6339,3,2025-01-12 13:54:38,8.23,5.27,2.86,4.57
6340,2,2025-01-11 21:11:49,6.74,7.05,2.03,3.58
6341,3,2025-01-11 23:27:37,7.92,9.6,1.07,4.48
6342,2,2025-01-12 11:53:34,6.74,7.49,2.84,1.16
6343,2,2025-01-11 20:49:40,7.1,5.18,0.69,1.72
6344,1,2025-01-11 19:56:54,8.23,9.53,2.5,0.66
6345,3,2025-01-12 15:05:43,7.47,11.99,2.38,4.93
6346,3,2025-01-12 10:51:23,7.82,8.78,1.37,2.1
6347,3,2025-01-12 15:55:00,7.18,9.2,1.68,4.62
6348,2,2025-01-12 08:16:51,6.89,11.67,2.99,4.13
6349,2,2025-01-11 18:38:59,8.12,10.14,1.28,1.42
6350,1,2025-01-12 12:42:31,7.71,11.84,2.05,3.7
6351,1,2025-01-11 23:17:18,7.06,7.83,0.77,2.74
6352,3,2025-01-11 22:42:00,7.2,6.18,0.89,3.37
6353,1,2025-01-12 15:02:24,7.18,9.63,1.23,3.15
6354,2,2025-01-12 12:07:56,7.16,8.03,0.53,3.57
6355,2,2025-01-12 16:53:40,6.7,11.91,1.85,1.2
6356,3,2025-01-12 15:07:38,6.91,5.63,1.0,1.41
6357,3,2025-01-12 10:21:37,8.37,7.94,1.05,2.36
6358,1,2025-01-12 05:47:11,7.1,10.61,2.7,3.28
6359,2,2025-01-12 06:42:06,6.52,10.02,2.74,4.92
6360,1,2025-01-12 01:23:02,8.01,5.22,2.05,1.3
6361,2,2025-01-12 08:15:45,7.03,8.66,2.95,2.67
6362,2,2025-01-12 00:37:53,8.4,5.59,0.62,1.3
6363,3,2025-01-12 10:21:19,8.17,8.82,0.65,4.82
6364,2,2025-01-12 07:13:33,7.84,6.5,1.8,1.65
6365,1,2025-01-12 15:31:13,8.42,5.82,1.43,4.53
6366,3,2025-01-12 00:07:27,7.73,5.75,2.49,3.77
6367,2,2025-01-12 17:13:43,6.88,10.8,1.7,3.2
6368,3,2025-01-12 00:26:51,7.72,9.27,2.15,0.61
6369,1,2025-01-12 08:55:41,7.99,11.23,2.02,2.81
6370,1,2025-01-11 22:22:11,7.77,7.11,2.21,0.61
6371,1,2025-01-11 22:41:05,7.0,8.62,1.75,4.9
6372,1,2025-01-12 13:32:24,8.03,8.29,0.59,4.05
6373,2,2025-01-12 01:02:49,6.67,6.76,1.51,4.35
6374,2,2025-01-12 11:17:23,6.79,10.27,2.91,4.92
6375,1,2025-01-12 04:34:47,6.98,8.2,0.5,4.71
6376,3,2025-01-11 23:17:49,7.71,11.9,1.56,1.47
6377,1,2025-01-12 03:16:33,7.4,10.86,1.92,3.17
6378,2,2025-01-12 04:49:30,7.52,7.75,1.94,4.19
6379,2,2025-01-11 22:14:15,7.08,7.36,2.29,0.84
6380,3,2025-01-12 00:34:17,8.06,9.38,1.65,3.57
6381,1,2025-01-12 10:33:49,8.43,9.72,0.59,0.13
6382,3,2025-01-11 22:27:20,7.16,6.21,2.43,0.84
6383,3,2025-01-12 02:27:32,6.77,8.05,1.08,2.78
6384,3,2025-01-12 04:12:21,6.63,7.54,2.42,3.79
6385,3,2025-01-12 12:33:09,7.42,5.4,2.14,1.57
6386,3,2025-01-12 00:06:08,7.63,5.81,2.16,4.2
6387,1,2025-01-12 13:26:26,6.96,10.14,1.45,3.96
6388,2,2025-01-11 19:51:37,8.44,10.39,2.69,2.41
6389,3,2025-01-12 10:48:14,7.49,8.05,2.13,0.48
6390,2,2025-01-11 18:34:05,7.42,9.31,2.57,0.12
6391,1,2025-01-12 13:23:04,7.96,11.63,1.48,1.09
6392,1,2025-01-12 11:15:29,8.04,8.68,1.37,2.42
6393,3,2025-01-12 13:07:53,7.89,5.03,1.27,2.52
6394,2,2025-01-12 06:14:43,6.56,7.44,0.89,0.71
6395,3,2025-01-11 18:16:38,7.52,11.39,1.11,3.57
6396,1,2025-01-12 06:19:46,6.57,6.22,0.94,4.49
6397,2,2025-01-12 05:20:58,7.29,6.3,1.8,1.28
6398,2,2025-01-12 16:21:57,6.54,7.6,1.15,0.5
6399,3,2025-01-11 21:19:05,7.77,11.0,0.52,1.42
6400,3,2025-01-12 10:23:34,7.01,11.35,0.82,3.09
6401,2,2025-01-12 08:44:12,8.08,9.39,0.66,2.05
6402,2,2025-01-11 18:00:44,6.65,11.8,1.76,0.28
6403,1,2025-01-12 01:57:32,6.96,5.92,1.67,3.88
6404,3,2025-01-12 09:13:23,7.95,8.73,1.66,1.51
6405,1,2025-01-12 02:24:23,6.89,5.78,2.03,2.9
6406,3,2025-01-12 10:23:02,6.97,9.6,1.86,1.16
6407,3,2025-01-11 23:45:25,8.01,9.36,2.94,4.13
6408,3,2025-01-12 10:32:56,6.59,8.7,2.46,3.69
6409,2,2025-01-11 22:58:24,7.45,9.05,0.69,2.98
6410,2,2025-01-12 02:54:19,6.95,7.45,1.85,4.35
6411,1,2025-01-12 16:26:36,6.51,5.82,2.34,4.24
6412,1,2025-01-11 19:15:19,6.67,7.99,1.4,4.43
6413,1,2025-01-11 23:40:59,8.34,11.14,0.65,1.61
6414,3,2025-01-12 04:57:12,7.78,10.17,0.66,4.71
6415,3,2025-01-12 07:20:17,7.48,9.62,1.97,2.89
6416,2,2025-01-11 21:38:50,6.77,11.73,1.32,4.57
6417,2,2025-01-12 08:32:51,8.18,6.76,1.83,0.74
6418,2,2025-01-11 17:59:08,8.32,8.45,2.9,4.27
6419,1,2025-01-12 11:40:43,8.21,6.84,0.58,1.15
6420,2,2025-01-12 02:59:15,7.48,8.91,1.36,4.1
6421,2,2025-01-11 22:33:57,8.38,6.66,1.87,3.35
6422,1,2025-01-12 09:56:37,7.53,7.32,1.54,3.12
6423,1,2025-01-12 14:36:03,7.59,5.39,0.77,3.77
6424,1,2025-01-12 05:14:26,8.41,8.37,0.8,1.78
6425,2,2025-01-12 17:49:26,8.23,10.52,1.29,4.13
6426,3,2025-01-12 05:45:56,7.39,6.61,1.13,4.27
6427,1,2025-01-12 08:04:39,6.67,9.55,0.86,1.45
6428,1,2025-01-12 13:47:09,8.29,6.02,2.17,3.44
6429,2,2025-01-12 11:58:43,8.31,6.02,1.95,4.12
6430,2,2025-01-12 14:36:21,6.63,8.04,1.93,2.16
6431,3,2025-01-12 09:51:24,6.72,6.91,2.92,2.61
6432,3,2025-01-11 20:13:03,7.11,5.49,1.07,1.32
6433,2,2025-01-12 17:13:24,6.54,5.95,2.15,0.59
6434,3,2025-01-12 10:55:45,8.26,7.66,2.81,1.08
6435,2,2025-01-12 01:41:11,8.4,6.4,1.17,4.18
6436,3,2025-01-12 16:18:45,6.94,5.24,1.75,1.89
6437,3,2025-01-12 09:41:47,6.57,7.57,2.18,1.39
6438,2,2025-01-11 23:41:25,7.94,5.36,0.79,5.0
6439,1,2025-01-11 19:11:25,7.56,10.04,2.23,3.11
6440,3,2025-01-12 04:16:21,8.07,9.58,1.79,2.95
6441,3,2025-01-11 19:00:46,7.23,6.87,2.7,3.06
6442,3,2025-01-11 21:50:56,7.67,8.46,2.18,3.95
6443,1,2025-01-12 06:59:27,7.66,6.87,1.39,3.86
6444,3,2025-01-11 19:58:08,7.71,7.73,1.53,3.83
6445,3,2025-01-12 17:39:00,7.83,9.14,2.91,0.57
6446,2,2025-01-11 19:46:24,7.48,11.49,2.82,4.2
6447,3,2025-01-11 19:06:22,6.86,8.46,2.58,4.24
6448,3,2025-01-12 08:43:56,6.94,8.02,2.22,3.85
6449,2,2025-01-11 23:45:30,7.29,6.47,0.73,0.78
6450,1,2025-01-11 22:23:59,6.67,11.92,0.69,3.92
6451,1,2025-01-12 03:20:28,7.3,5.66,1.3,4.12
6452,3,2025-01-12 12:33:58,8.3,8.02,0.55,4.25
6453,2,2025-01-11 23:19:29,7.9,7.19,2.99,4.45
6454,3,2025-01-11 21:33:55,7.22,5.16,1.29,2.4
6455,3,2025-01-12 04:09:46,8.32,8.25,1.91,2.49
6456,3,2025-01-11 20:51:51,7.35,11.12,2.75,1.46
6457,2,2025-01-11 21:19:27,7.48,11.37,1.76,1.5
6458,3,2025-01-11 19:49:46,7.61,9.65,2.15,3.02
6459,2,2025-01-11 20:42:47,7.14,6.19,2.77,4.0
6460,3,2025-01-12 09:17:30,8.12,11.33,2.55,1.93
6461,3,2025-01-12 03:57:24,7.68,8.4,1.65,0.92
6462,3,2025-01-12 10:30:43,7.82,5.18,0.74,4.57
6463,2,2025-01-12 03:04:11,6.96,11.15,2.14,1.24
6464,2,2025-01-11 21:35:35,7.39,5.84,1.69,3.78
6465,3,2025-01-12 01:38:11,6.59,11.48,0.81,4.25
6466,1,2025-01-12 13:20:44,8.45,8.41,1.63,3.2
6467,1,2025-01-12 01:21:29,7.44,7.21,1.48,1.95
6468,2,2025-01-12 08:08:35,8.04,7.34,0.96,0.46
6469,3,2025-01-12 14:21:59,8.36,5.54,1.76,3.86
6470,1,2025-01-11 21:36:20,7.17,8.76,2.71,2.29
6471,3,2025-01-12 09:00:34,7.67,7.55,2.29,0.47
6472,2,2025-01-12 02:54:14,6.82,9.2,0.95,0.58
6473,3,2025-01-12 08:20:52,8.28,6.34,2.61,3.46
6474,2,2025-01-12 09:59:52,6.94,5.59,1.25,2.89
6475,1,2025-01-12 13:12:47,7.44,11.5,1.84,4.55
6476,3,2025-01-12 15:45:21,7.01,9.53,0.76,0.23
6477,1,2025-01-12 12:18:08,7.74,10.51,1.29,0.37
6478,3,2025-01-12 08:12:31,6.74,11.5,2.82,1.5
6479,2,2025-01-12 14:35:05,6.56,7.67,2.67,4.15
6480,1,2025-01-11 21:00:13,8.04,8.5,1.34,0.6
6481,3,2025-01-11 23:42:14,6.93,10.28,1.77,4.21
6482,2,2025-01-12 01:07:36,6.59,6.71,0.55,1.95
6483,2,2025-01-12 07:39:59,8.17,11.47,1.34,2.7
6484,3,2025-01-12 00:07:31,6.66,11.62,0.99,3.37
6485,2,2025-01-12 13:12:11,6.94,7.63,0.98,1.96
6486,3,2025-01-12 07:37:16,6.58,11.44,2.82,3.26
6487,2,2025-01-12 14:55:51,7.96,7.27,2.3,3.46
6488,2,2025-01-12 00:07:58,7.41,6.88,2.66,2.69
6489,3,2025-01-12 13:33:26,7.54,5.24,2.47,3.75
6490,2,2025-01-12 17:37:18,6.56,5.85,2.1,1.04
6491,1,2025-01-12 02:12:34,7.27,5.59,2.96,3.11
6492,2,2025-01-12 04:49:05,8.49,11.59,1.4,4.87
6493,2,2025-01-12 15:58:16,8.14,6.4,1.96,3.06
6494,3,2025-01-12 12:34:31,7.41,5.53,2.55,3.38
6495,3,2025-01-12 08:39:49,8.36,8.84,1.14,3.15
6496,3,2025-01-12 14:58:31,6.69,8.89,2.18,3.93
6497,2,2025-01-12 13:57:55,8.38,5.67,2.38,4.79
6498,3,2025-01-12 07:42:50,7.44,7.35,2.47,3.47
6499,2,2025-01-12 06:15:02,7.99,6.75,2.8,0.42
6500,1,2025-01-12 15:30:09,8.13,10.48,1.28,0.88
